Prices,Predict value,Status,IN&DEC
48292.46,48326.152748536755,Buy,67.38549707350467
48261.93,48294.041374268374,Buy,64.2227485367548
48333.5,48313.77068713419,sell,-39.45862573162594
48366.3,48340.0353435671,sell,-52.52931286581588
48361.5,48350.76767178355,sell,-21.464656432901393
48442.81,48396.78883589177,sell,-92.04232821644837
48437.08,48416.934417945886,sell,-40.2911641082319
48480.95,48448.94220897294,sell,-64.01558205411129
48551.8,48500.371104486476,sell,-102.85779102706147
48632.28,48566.32555224324,sell,-131.90889551352302
48686.94,48626.63277612162,sell,-120.614447756765
48754.66,48690.64638806081,sell,-128.02722387838003
48876.0,48783.32319403041,sell,-185.35361193918652
48723.82,48753.57159701521,Buy,59.50319403041067
48539.42,48646.4957985076,Buy,214.15159701521043
48883.07,48764.7828992538,sell,-236.57420149239624
48784.67,48774.7264496269,sell,-19.887100746200304
48745.48,48760.10322481345,Buy,29.2464496268949
48757.66,48758.88161240672,neutral,2.4432248134471592
48668.85,48713.865806203365,Buy,90.03161240672489
48662.41,48688.137903101684,Buy,51.455806203361135
48680.0,48684.06895155084,neutral,8.13790310168406
48629.85,48656.959475775424,Buy,54.218951550843485
48701.92,48679.43973788771,sell,-44.96052422457433
48706.22,48692.82986894385,sell,-26.780262112290075
48556.13,48624.47993447192,Buy,136.6998689438551
48587.07,48605.774967235964,Buy,37.40993447192159
48600.0,48602.88748361798,neutral,5.774967235964141
48739.57,48671.22874180899,sell,-136.68251638201764
48699.99,48685.609370904494,sell,-28.761258191007073
48675.76,48680.684685452245,neutral,9.849370904492389
48763.81,48722.24734272612,sell,-83.12531454775308
48740.01,48731.12867136306,sell,-17.762657273880905
48803.35,48767.23933568153,sell,-72.22132863693696
48782.96,48775.09966784077,sell,-15.720664318469062
48819.0,48797.049833920384,sell,-43.900332159231766
48894.33,48845.6899169602,sell,-97.28016607961763
48873.48,48859.5849584801,sell,-27.790083039806632
48837.95,48848.76747924005,Buy,21.634958480106434
48765.41,48807.08873962003,Buy,83.35747924004681
48811.63,48809.359369810016,neutral,-4.541260379970481
48789.15,48799.25468490501,Buy,20.209369810014323
48827.17,48813.212342452505,sell,-27.915315094986
48943.17,48878.19117122625,sell,-129.957657547493
49171.75,49024.970585613126,sell,-293.55882877374825
49150.04,49087.50529280656,sell,-125.069414386875
49454.7,49271.10264640328,sell,-367.1947071934337
49339.7,49305.40132320164,sell,-68.5973535967205
49409.2,49357.30066160082,sell,-103.79867679836025
49379.4,49368.350330800415,sell,-22.09933839918085
49401.74,49385.04516540021,sell,-33.389669199583295
49285.28,49335.162582700104,Buy,99.76516540021112
49300.01,49317.58629135005,Buy,35.15258270010236
49291.33,49304.45814567503,Buy,26.25629135005147
49260.01,49282.23407283751,Buy,44.44814567502908
49351.71,49316.97203641875,sell,-69.47592716248619
49210.42,49263.696018209375,Buy,106.55203641875414
49157.43,49210.56300910469,Buy,106.26601820937503
49150.0,49180.281504552346,Buy,60.563009104691446
49249.99,49215.13575227617,sell,-69.70849544765224
49150.01,49182.57287613809,Buy,65.12575227616617
49218.48,49200.52643806905,sell,-35.90712386191444
49373.26,49286.89321903452,sell,-172.73356193095242
49280.83,49283.86160951726,neutral,6.0632190345204435
49404.53,49344.19580475863,sell,-120.66839048273687
49326.48,49335.33790237932,Buy,17.7158047586272
49363.35,49349.34395118966,sell,-28.012097620681743
49444.17,49396.75697559483,sell,-94.82604881034058
49311.02,49353.88848779741,Buy,85.73697559483116
49214.26,49284.07424389871,Buy,139.62848779741034
49309.66,49296.867121949355,sell,-25.585756101296283
49414.68,49355.773560974674,sell,-117.81287805064494
49493.13,49424.45178048733,sell,-137.3564390253232
49387.88,49406.16589024366,Buy,36.57178048733476
49419.52,49412.842945121825,neutral,-13.354109756335674
49355.46,49384.151472560916,Buy,57.3829451218262
49560.51,49472.33073628046,sell,-176.35852743908617
49696.45,49584.39036814023,sell,-224.1192637195345
49607.47,49595.930184070116,sell,-23.079631859771325
49588.12,49592.02509203506,neutral,7.810184070112882
49552.84,49572.43254601753,Buy,39.18509203506255
49536.15,49554.29127300877,Buy,36.28254601752997
49584.55,49569.42063650439,sell,-30.258726991232834
49482.64,49526.03031825219,Buy,86.78063650438708
49548.4,49537.21515912609,sell,-22.369681747812137
49555.1,49546.15757956305,sell,-17.884840873906796
49666.66,49606.408789781526,sell,-120.50242043695471
49617.51,49611.959394890764,neutral,-11.101210218475899
49606.59,49609.27469744538,neutral,5.36939489076758
49666.82,49638.047348722685,sell,-57.54530255462305
49653.58,49645.81367436134,sell,-15.5326512773172
49602.64,49624.22683718067,Buy,43.17367436134373
49574.47,49599.348418590336,Buy,49.75683718067012
49621.55,49610.44920929517,sell,-22.201581409666687
49526.47,49568.459604647585,Buy,83.9792092951684
49538.05,49553.25480232379,Buy,30.409604647582455
49512.47,49532.862401161896,Buy,40.784802323789336
49636.82,49584.84120058095,sell,-103.95759883810388
49635.26,49610.05060029047,sell,-50.41879941905063
49681.26,49645.65530014524,sell,-71.20939970952895
49676.2,49660.92765007262,sell,-30.54469985475589
49758.46,49709.69382503631,sell,-97.53234992737998
49874.84,49792.26691251816,sell,-165.14617496368737
49769.96,49781.113456259074,Buy,22.306912518157333
49870.51,49825.81172812954,sell,-89.39654374092788
49912.71,49869.26086406477,sell,-86.89827187045739
49857.28,49863.27043203238,neutral,11.980864064767957
49853.49,49858.38021601619,neutral,9.780432032384851
49781.14,49819.76010800809,Buy,77.24021601618733
49738.85,49779.30505400404,Buy,80.91010800809454
49714.15,49746.72752700202,Buy,65.15505400404072
49723.16,49734.94376350101,Buy,23.567527002014685
49790.01,49762.47688175051,sell,-55.0662364989912
49811.65,49787.06344087525,sell,-49.17311824949138
49700.01,49743.53672043762,Buy,87.05344087525009
49554.86,49649.19836021881,Buy,188.67672043762286
49648.72,49648.95918010941,neutral,0.4783602188108489
49711.49,49680.2245900547,sell,-62.530819890591374
49881.86,49781.04229502735,sell,-201.63540994530194
49900.0,49840.521147513675,sell,-118.95770497265039
49947.46,49893.99057375683,sell,-106.93885248632432
49952.65,49923.320286878414,sell,-58.65942624316813
49967.93,49945.6251434392,sell,-44.60971312158654
50040.0,49992.8125717196,sell,-94.37485656079662
50084.19,50038.501285859806,sell,-91.37742828040064
50116.04,50077.2706429299,sell,-77.53871414019522
50143.66,50110.46532146495,sell,-66.38935707010387
50328.06,50219.26266073248,sell,-217.5946785350461
50318.89,50269.07633036624,sell,-99.62733926752117
50257.41,50263.24316518312,neutral,11.666330366235343
50316.84,50290.041582591555,sell,-53.596834816875344
50414.98,50352.510791295776,sell,-124.938417408448
50434.67,50393.59039564789,sell,-82.15920870422269
50510.61,50452.100197823944,sell,-117.01960435211367
50377.5,50414.800098911976,Buy,74.60019782394374
50360.69,50387.74504945599,Buy,54.11009891197318
50377.2,50382.47252472799,neutral,10.54504945599183
50394.5,50388.48626236399,neutral,-12.027475272006996
50450.1,50419.293131182,sell,-61.61373763600568
50430.58,50424.936565591,neutral,-11.286868818002404
50434.61,50429.773282795504,neutral,-9.673434409000038
50366.23,50398.00164139776,Buy,63.543282795501
50371.68,50384.84082069888,Buy,26.32164139775705
50501.97,50443.40541034944,sell,-117.12917930111871
50829.99,50636.69770517472,sell,-386.58458965055615
50757.21,50696.953852587365,sell,-120.5122948252756
50688.74,50692.846926293685,neutral,8.213852587367
50569.7,50631.27346314684,Buy,123.14692629368801
50581.46,50606.36673157342,Buy,49.81346314684197
50554.17,50580.26836578671,Buy,52.19673157342186
50500.01,50540.139182893356,Buy,80.25836578670715
50440.52,50490.32959144667,Buy,99.61918289335881
50473.02,50481.67479572333,Buy,17.309591446675768
50601.17,50541.422397861665,sell,-119.49520427666721
50515.19,50528.30619893083,Buy,26.23239786166232
50556.24,50542.27309946541,sell,-27.933801069164474
50499.99,50521.1315497327,Buy,42.283099465414125
50519.54,50520.335774866355,neutral,1.5915497327005141
50550.0,50535.16788743318,sell,-29.664225133645232
50596.21,50565.68894371659,sell,-61.04211256682174
50507.25,50536.46947185829,Buy,58.438943716588255
50433.83,50485.149735929146,Buy,102.63947185828874
50518.45,50501.79986796457,sell,-33.30026407085097
50498.65,50500.22493398229,neutral,3.1498679645665106
50528.18,50514.20246699115,sell,-27.955066017711943
50566.63,50540.416233495576,sell,-52.42753300884942
50592.59,50566.50311674779,sell,-52.1737665044202
50532.69,50549.596558373894,Buy,33.81311674778408
50592.14,50570.86827918695,sell,-42.54344162610505
50645.38,50608.12413959348,sell,-74.51172081304685
50649.99,50629.057069796734,sell,-41.86586040652037
50813.87,50721.46353489837,sell,-184.81293020326848
50763.75,50742.606767449186,sell,-42.28646510162798
50811.53,50777.06838372459,sell,-68.92323255081283
50791.77,50784.4191918623,neutral,-14.701616275408014
50851.26,50817.839595931146,sell,-66.84080813770561
50820.99,50819.41479796557,neutral,-3.1504040688523673
50697.31,50758.36239898278,Buy,122.10479796557047
50661.65,50710.00619949139,Buy,96.71239898278145
50655.88,50682.943099745695,Buy,54.1261994913948
50661.81,50672.376549872846,Buy,21.13309974569711
50643.78,50658.07827493642,Buy,28.59654987284739
50657.74,50657.90913746821,neutral,0.3382749364245683
50600.0,50628.9545687341,Buy,57.90913746821025
50603.91,50616.43228436705,Buy,25.044568734097993
50665.08,50640.75614218353,sell,-48.64771563294926
50610.68,50625.71807109176,Buy,30.076142183526827
50655.16,50640.43903554588,sell,-29.441928908243426
50683.22,50661.829517772945,sell,-42.780964454119385
50734.25,50698.03975888647,sell,-72.42048222705489
50832.65,50765.34487944323,sell,-134.6102411135289
50728.85,50747.09743972162,Buy,36.49487944323482
50811.67,50779.38371986081,sell,-64.57256027837866
50705.6,50742.49185993041,Buy,73.78371986081038
50630.34,50686.4159299652,Buy,112.15185993041086
50694.18,50690.2979649826,neutral,-7.764070034798351
50576.08,50633.1889824913,Buy,114.21796498259937
50616.13,50624.65949124565,Buy,17.05898249130405
50698.71,50661.68474562283,sell,-74.05050875434972
50701.26,50681.47237281142,sell,-39.57525437717413
50696.16,50688.81618640571,neutral,-14.687627188584884
50699.97,50694.39309320286,neutral,-11.153813594290114
50746.15,50720.271546601434,sell,-51.75690679714171
50756.15,50738.210773300714,sell,-35.87845339856722
50725.67,50731.940386650356,neutral,12.540773300715955
50726.75,50729.34519332518,neutral,5.190386650356231
50775.4,50752.37259666259,sell,-46.05480667482334
50758.22,50755.2962983313,neutral,-5.847403337407741
50680.0,50717.648149165645,Buy,75.2962983312973
50628.14,50672.89407458282,Buy,89.50814916564559
50574.34,50623.617037291406,Buy,98.5540745828257
50623.84,50623.7285186457,neutral,-0.22296270859078504
50567.31,50595.51925932285,Buy,56.41851864570344
50506.23,50550.874629661426,Buy,89.28925932284619
50370.55,50460.712314830715,Buy,180.3246296614234
50432.45,50446.581157415356,Buy,28.262314830717514
50425.28,50435.930578707674,Buy,21.30115741535701
50438.61,50437.27028935384,neutral,-2.6794212923268788
50463.63,50450.45014467691,sell,-26.359710646160238
50528.49,50489.47007233846,sell,-78.03985532308434
50504.71,50497.09003616923,sell,-15.239927661539696
50599.99,50548.54001808462,sell,-102.89996383076505
50657.44,50602.99000904231,sell,-108.89998191538325
50742.46,50672.725004521155,sell,-139.46999095768842
50716.75,50694.73750226058,sell,-44.024995478845085
50778.46,50736.59875113029,sell,-83.72249773942167
50767.37,50751.984375565145,sell,-30.771248869714327
50775.25,50763.61718778257,sell,-23.265624434854544
50700.0,50731.808593891285,Buy,63.61718778256909
50743.16,50737.484296945644,neutral,-11.351406108718948
50774.06,50755.772148472824,sell,-36.57570305435365
50737.84,50746.80607423641,Buy,17.932148472827976
50685.79,50716.298037118206,Buy,61.01607423640962
50709.17,50712.7340185591,neutral,7.1280371182074305
50784.91,50748.82200927955,sell,-72.17598144090152
50736.61,50742.71600463978,neutral,12.212009279552149
50700.01,50721.36300231989,Buy,42.70600463977462
50699.24,50710.30150115995,Buy,22.123002319895022
50775.68,50742.99075057998,sell,-65.37849884005118
50770.93,50756.960375289986,sell,-27.93924942002195
50680.65,50718.80518764499,Buy,76.31037528998422
50730.01,50724.4075938225,neutral,-11.204812355012109
50729.56,50726.98379691125,neutral,-5.152406177498051
50680.6,50703.79189845562,Buy,46.3837969112501
50642.02,50672.90594922781,Buy,61.7718984556268
50585.61,50629.25797461391,Buy,87.29594922780961
50560.3,50594.778987306956,Buy,68.95797461390612
50585.48,50590.12949365348,neutral,9.298987306952768
50555.73,50572.92974682675,Buy,34.39949365348002
50464.54,50518.73487341337,Buy,108.38974682674598
50490.37,50504.55243670668,Buy,28.364873413367604
50590.75,50547.65121835334,sell,-86.19756329331722
50502.93,50525.29060917667,Buy,44.7212183533411
50560.97,50543.13030458834,sell,-35.67939082333032
50570.87,50557.000152294175,sell,-27.73969541166298
50592.93,50574.965076147084,sell,-35.92984770582552
50576.85,50575.907538073545,neutral,-1.8849238529146533
50599.55,50587.728769036774,sell,-23.642461926458054
50600.86,50594.29438451839,neutral,-13.131230963226699
50635.18,50614.7371922592,sell,-40.88561548160942
50678.09,50646.4135961296,sell,-63.35280774079729
50695.88,50671.1467980648,sell,-49.46640387039952
50764.19,50717.6683990324,sell,-93.04320193520107
50756.7,50737.184199516196,sell,-39.031600967595296
50703.24,50720.21209975809,Buy,33.94419951619784
50790.02,50755.11604987904,sell,-69.80790024190355
50695.57,50725.34302493952,Buy,59.546049879041675
50638.11,50681.72651246976,Buy,87.23302493951633
50597.95,50639.83825623488,Buy,83.77651246976166
50606.76,50623.29912811744,Buy,33.07825623487588
50632.51,50627.90456405872,neutral,-9.21087188256206
50599.72,50613.812282029365,Buy,28.184564058719843
50645.35,50629.581141014685,sell,-31.53771797063382
50685.0,50657.29057050734,sell,-55.41885898531473
50699.99,50678.64028525367,sell,-42.69942949265533
50700.0,50689.320142626835,sell,-21.3597147463297
50643.23,50666.275071313416,Buy,46.09014262683195
50600.51,50633.392535656705,Buy,65.7650713134135
50603.97,50618.68126782835,Buy,29.422535656703985
50638.03,50628.35563391418,sell,-19.34873217164568
50650.95,50639.65281695709,sell,-22.594366085817455
50543.12,50591.386408478545,Buy,96.53281695708574
50550.07,50570.728204239276,Buy,41.31640847854578
50574.71,50572.719102119634,neutral,-3.981795760722889
50508.13,50540.42455105981,Buy,64.58910211963666
50519.97,50530.19727552991,Buy,20.45455105981091
50494.91,50512.553637764955,Buy,35.28727552990313
50541.57,50527.061818882474,sell,-29.016362235044653
50497.1,50512.08090944124,Buy,29.9618188824752
50497.12,50504.600454720625,neutral,14.960909441237163
50564.26,50534.43022736031,sell,-59.6595452793772
50513.44,50523.935113680156,Buy,20.990227360307472
50507.72,50515.82755684008,Buy,16.2151136801549
50508.15,50511.98877842004,neutral,7.677556840077159
50557.89,50534.93938921002,sell,-45.90122157995938
50502.07,50518.50469460501,Buy,32.86938921002002
50468.29,50493.39734730251,Buy,50.21469460501248
50255.32,50374.35867365125,Buy,238.07734730251104
50255.13,50314.74433682562,Buy,119.22867365125421
50285.82,50300.282168412814,Buy,28.92433682562114
50182.2,50241.241084206406,Buy,118.08216841281683
50186.18,50213.7105421032,Buy,55.06108420640521
50248.9,50231.305271051606,sell,-35.18945789679856
50294.79,50263.0476355258,sell,-63.48472894839506
50275.87,50269.458817762905,neutral,-12.822364474202914
50264.59,50267.02440888145,neutral,4.868817762908293
50327.66,50297.34220444073,sell,-60.63559111855284
50300.0,50298.67110222037,neutral,-2.6577955592729268
50263.08,50280.875551110184,Buy,35.59110222036543
50170.78,50225.827775555095,Buy,110.09555111018562
50117.23,50171.528887777546,Buy,108.59777555509208
50264.05,50217.789443888774,sell,-92.5211122224573
50256.25,50237.01972194439,sell,-38.46055611122574
50230.42,50233.719860972196,neutral,6.599721944388875
50280.65,50257.184930486095,sell,-46.930139027805126
50282.39,50269.78746524305,sell,-25.205069513904164
50324.54,50297.16373262153,sell,-54.75253475695354
50309.08,50303.121866310765,neutral,-11.916267378474004
50334.23,50318.675933155384,sell,-31.108133689238457
50304.05,50311.3629665777,neutral,14.625933155381063
50339.66,50325.51148328885,sell,-28.297033422306413
50355.03,50340.270741644425,sell,-29.51851671114855
50261.58,50300.92537082221,Buy,78.69074164442281
50299.99,50300.45768541111,neutral,0.9353708222115529
50339.04,50319.74884270555,sell,-38.582314588893496
50333.77,50326.75942135278,neutral,-14.021157294446311
50281.92,50304.33971067639,Buy,44.83942135277903
50343.23,50323.78485533819,sell,-38.890289323615434
50331.53,50327.657427669095,neutral,-7.7451446618069895
50324.3,50325.97871383455,neutral,3.3574276690924307
50322.06,50324.01935691727,neutral,3.918713834551454
50345.2,50334.60967845863,sell,-21.18064308272733
50399.1,50366.854839229316,sell,-64.49032154136512
50402.15,50384.502419614655,sell,-35.29516077068547
50396.64,50390.57120980733,neutral,-12.137580385344336
50421.93,50406.25060490366,sell,-31.35879019267304
50359.78,50383.01530245183,Buy,46.4706049036613
50282.54,50332.777651225915,Buy,100.47530245182861
50251.96,50292.36882561295,Buy,80.81765122591605
50208.32,50250.34441280647,Buy,84.0488256129538
50206.97,50228.65720640324,Buy,43.37441280647181
50149.83,50189.24360320162,Buy,78.82720640323532
50079.2,50134.22180160081,Buy,110.04360320162232
50074.35,50104.2859008004,Buy,59.87180160081334
50142.31,50123.2979504002,sell,-38.024099199596094
50040.83,50082.0639752001,Buy,82.46795040019788
50000.0,50041.03198760005,Buy,82.06397520010069
49933.6,49987.315993800024,Buy,107.4319876000518
49895.98,49941.647996900014,Buy,91.33599380002124
49831.04,49886.34399845001,Buy,110.60799690001295
49911.47,49898.906999225,sell,-25.126001549993816
49939.46,49919.183499612496,sell,-40.55300077499851
50014.93,49967.056749806245,sell,-95.74650038750406
49944.3,49955.678374903124,Buy,22.756749806241714
49975.43,49965.55418745156,sell,-19.751625096876523
50066.57,50016.06209372578,sell,-101.01581254843768
50103.94,50060.00104686289,sell,-87.8779062742251
50167.3,50113.650523431446,sell,-107.29895313711313
50239.02,50176.33526171572,sell,-125.36947656855045
50185.0,50180.66763085786,neutral,-8.664738284278428
50203.44,50192.05381542893,sell,-22.772369142141542
50290.11,50241.08190771447,sell,-98.05618457106902
50238.69,50239.885953857236,neutral,2.3919077144673793
50240.49,50240.18797692862,neutral,-0.6040461427619448
50238.16,50239.17398846431,neutral,2.027976928613498
50240.96,50240.066994232155,neutral,-1.7860115356888855
50355.94,50298.00349711608,sell,-115.87300576784764
50251.22,50274.61174855804,Buy,46.78349711607734
50275.4,50275.00587427902,neutral,-0.78825144196162
50333.25,50304.12793713951,sell,-58.244125720979355
50287.94,50296.033968569755,Buy,16.187937139504356
50249.5,50272.76698428488,Buy,46.53396856975451
50227.19,50249.97849214244,Buy,45.576984284874925
50277.87,50263.92424607123,sell,-27.89150785755919
50218.42,50241.17212303561,Buy,45.50424607122841
50243.74,50242.456061517805,neutral,-2.567876964385505
50189.02,50215.738030758905,Buy,53.43606151780841
50162.03,50188.88401537945,Buy,53.70803075890581
50101.0,50144.94200768972,Buy,87.88401537945174
50012.79,50078.86600384486,Buy,132.15200768972136
49962.67,50020.76800192243,Buy,116.19600384485966
49914.55,49967.65900096121,Buy,106.21800192242517
49914.31,49940.984500480605,Buy,53.34900096121419
49968.38,49954.6822502403,sell,-27.395499519392615
50003.02,49978.85112512015,sell,-48.337749759695726
49982.06,49980.45556256008,neutral,-3.208874879848736
50022.52,50001.48778128004,sell,-42.06443743991986
50021.57,50011.528890640024,sell,-20.0822187199592
50061.73,50036.62944532001,sell,-50.201109359979455
50013.7,50025.16472266,Buy,22.929445320012746
50015.64,50020.40236133,neutral,9.524722660004045
49985.59,50002.996180664995,Buy,34.81236133000493
49871.0,49936.9980903325,Buy,131.99618066499534
49807.42,49872.20904516625,Buy,129.57809033249941
49736.47,49804.33952258313,Buy,135.73904516625043
49779.97,49792.15476129156,Buy,24.369522583125217
49685.77,49738.96238064578,Buy,106.38476129156334
49709.28,49724.12119032289,Buy,29.68238064578327
49730.26,49727.190595161446,neutral,-6.138809677111567
49613.81,49670.50029758072,Buy,113.38059516144858
49627.34,49648.92014879036,Buy,43.160297580725455
49700.0,49674.46007439518,sell,-51.07985120963713
49740.03,49707.24503719759,sell,-65.5699256048174
49559.01,49633.12751859879,Buy,148.23503719758446
49606.88,49620.00375929939,Buy,26.24751859879325
49731.96,49675.9818796497,sell,-111.95624070060876
49700.89,49688.43593982485,sell,-24.908120350301033
49679.73,49684.08296991243,neutral,8.7059398248457
49770.87,49727.47648495622,sell,-86.78703008757293
49794.84,49761.15824247811,sell,-67.36351504377672
49726.87,49744.01412123906,Buy,34.28824247810553
49784.3,49764.15706061953,sell,-40.28587876094389
49718.44,49741.29853030977,Buy,45.71706061952864
49730.01,49735.65426515488,neutral,11.28853030976461
49775.58,49755.61713257744,sell,-39.92573484512104
49763.7,49759.65856628872,neutral,-8.082867422555864
49735.02,49747.33928314436,Buy,24.638566288725997
49679.7,49713.51964157218,Buy,67.63928314436635
49699.75,49706.63482078609,neutral,13.769641572180262
49766.54,49736.58741039304,sell,-59.90517921391438
49819.99,49778.28870519652,sell,-83.40258960695792
49864.53,49821.40935259826,sell,-86.2412948034762
49895.82,49858.61467629913,sell,-74.41064740173897
49866.0,49862.30733814956,neutral,-7.385323700873414
49868.68,49865.493669074785,neutral,-6.372661850436998
49868.26,49866.8768345374,neutral,-2.7663309252166073
49851.06,49858.9684172687,Buy,15.8168345373997
49705.51,49782.239208634346,Buy,153.45841726869548
49816.33,49799.284604317174,sell,-34.090791365655605
49739.26,49769.272302158584,Buy,60.02460431717191
49701.93,49735.60115107929,Buy,67.34230215858406
49614.4,49675.00057553964,Buy,121.20115107928723
49674.13,49674.565287769816,neutral,0.8705755396440509
49812.66,49743.61264388491,sell,-138.09471223018772
49849.52,49796.56632194245,sell,-105.90735611508717
50010.73,49903.64816097123,sell,-214.16367805755
50160.41,50032.02908048562,sell,-256.7618390287753
50167.31,50099.66954024281,sell,-135.28091951437818
50152.39,50126.0297701214,sell,-52.72045975719084
50139.63,50132.829885060695,neutral,-13.60022987859702
50160.32,50146.57494253035,sell,-27.490114939304476
50159.81,50153.192471265174,neutral,-13.235057469646563
50087.52,50120.356235632586,Buy,65.67247126517759
50086.95,50103.65311781629,Buy,33.406235632588505
50065.7,50084.67655890815,Buy,37.95311781629425
50002.21,50043.44327945408,Buy,82.46655890814873
50086.75,50065.09663972704,sell,-43.30672054592287
50090.71,50077.903319863515,sell,-25.613360272960563
50070.93,50074.416659931754,neutral,6.9733198635149165
49960.01,50017.213329965874,Buy,114.40665993175207
49980.02,49998.61666498294,Buy,37.19332996587764
49887.27,49942.94333249147,Buy,111.34666498294246
49980.47,49961.70666624574,sell,-37.5266675085295
50052.99,50007.34833312286,sell,-91.28333375426155
49996.79,50002.06916656143,neutral,10.558333122862678
50163.82,50082.94458328071,sell,-161.75083343857114
50200.0,50141.472291640355,sell,-117.0554167192895
50318.04,50229.75614582018,sell,-176.56770835964562
50302.71,50266.233072910094,sell,-72.95385417981743
50391.04,50328.636536455044,sell,-124.80692708990682
50388.6,50358.618268227525,sell,-59.96346354495472
50447.95,50403.28413411376,sell,-89.33173177247227
50398.86,50401.072067056884,neutral,4.424134113760374
50371.62,50386.34603352845,Buy,29.452067056881788
50302.83,50344.588016764224,Buy,83.5160335284454
50330.58,50337.58400838211,neutral,14.008016764222702
50338.52,50338.05200419105,neutral,-0.9359916178873391
50281.63,50309.84100209552,Buy,56.42200419105211
50264.37,50287.10550104776,Buy,45.47100209551718
50437.46,50362.28275052388,sell,-150.35449895224156
50377.3,50369.79137526194,sell,-15.017249476120924
50316.69,50343.24068763097,Buy,53.10137526194012
50341.9,50342.57034381549,neutral,1.3406876309672953
50376.39,50359.480171907744,sell,-33.81965618451068
50373.51,50366.49508595387,neutral,-14.029828092257958
50422.2,50394.34754297693,sell,-55.70491404612403
50452.97,50423.658771488466,sell,-58.62245702306973
50465.69,50444.674385744234,sell,-42.03122851153603
50471.01,50457.84219287212,sell,-26.335614255767723
50451.5,50454.67109643606,neutral,6.342192872121814
50405.47,50430.070548218035,Buy,49.20109643605974
50431.95,50431.010274109016,neutral,-1.8794517819624161
50375.86,50403.435137054505,Buy,55.1502741090153
50335.96,50369.69756852725,Buy,67.47513705450547
50301.0,50335.348784263624,Buy,68.69756852724822
50294.47,50314.90939213181,Buy,40.87878426362295
50260.57,50287.73969606591,Buy,54.33939213181293
50254.47,50271.104848032955,Buy,33.26969606590865
50286.26,50278.68242401648,sell,-15.15515196704655
50293.45,50286.06621200824,neutral,-14.767575983518327
50280.78,50283.42310600412,neutral,5.286212008242728
50405.86,50344.64155300206,sell,-122.43689399588038
50362.66,50353.65077650103,sell,-18.0184469979431
50439.09,50396.370388250514,sell,-85.43922349896457
50399.02,50397.695194125256,neutral,-2.649611749482574
50409.1,50403.39759706263,neutral,-11.404805874743033
50417.13,50410.26379853131,neutral,-13.732402937370352
50365.18,50387.721899265656,Buy,45.08379853131191
50309.17,50348.44594963283,Buy,78.551899265658
50279.99,50314.21797481641,Buy,68.45594963282929
50350.37,50332.29398740821,sell,-36.15202518359001
50296.69,50314.491993704105,Buy,35.603987408205285
50388.28,50351.385996852056,sell,-73.78800629589387
50381.28,50366.33299842603,sell,-29.894003147943295
50434.24,50400.28649921301,sell,-67.90700157397077
50432.38,50416.333249606505,sell,-32.093500786984805
50389.39,50402.86162480325,Buy,26.94324960650556
50383.55,50393.205812401626,Buy,19.31162480324565
50469.37,50431.287906200814,sell,-76.16418759837688
50489.02,50460.15395310041,sell,-57.73209379918262
50491.67,50475.911976550204,sell,-31.516046899589128
50486.89,50481.4009882751,neutral,-10.978023449795728
50387.32,50434.36049413755,Buy,94.0809882750982
50442.35,50438.35524706877,neutral,-7.989505862446094
50450.36,50444.357623534386,neutral,-12.004752931228722
50427.9,50436.128811767194,Buy,16.457623534384766
50455.02,50445.5744058836,sell,-18.89118823280296
50420.58,50433.0772029418,Buy,24.99440588359721
50462.64,50447.8586014709,sell,-29.562797058199067
50450.42,50449.13930073545,neutral,-2.561398529098369
50453.54,50451.33965036772,neutral,-4.400699264551804
50469.12,50460.229825183866,sell,-17.780349632281286
50425.62,50442.92491259193,Buy,34.609825183862995
50338.0,50390.462456295965,Buy,104.92491259193048
50302.21,50346.33622814798,Buy,88.25245629596611
50279.2,50312.76811407399,Buy,67.13622814798146
50308.71,50310.73905703699,neutral,4.0581140739886905
50349.61,50330.174528518495,sell,-38.87094296301075
50199.85,50265.01226425925,Buy,130.32452851849666
50255.25,50260.13113212962,neutral,9.762264259246876
50168.04,50214.08556606481,Buy,92.09113212962257
50174.6,50194.34278303241,Buy,39.48556606480997
50224.5,50209.4213915162,sell,-30.15721696759283
50243.4,50226.4106957581,sell,-33.97860848379787
50314.3,50270.355347879056,sell,-87.88930424190039
50335.23,50302.79267393953,sell,-64.87465212094685
50447.31,50375.051336969766,sell,-144.51732606046426
50485.96,50430.50566848488,sell,-110.90866303023358
50470.12,50450.312834242446,sell,-39.614331515120284
50478.58,50464.446417121224,sell,-28.26716575755563
50465.11,50464.778208560616,neutral,-0.6635828787766513
50487.23,50476.004104280306,sell,-22.451791439387307
50474.98,50475.49205214015,neutral,1.0241042803027085
50512.27,50493.88102607007,sell,-36.77794785984588
50554.6,50524.24051303504,sell,-60.718973929928325
50460.88,50492.56025651752,Buy,63.36051303504064
50474.2,50483.38012825876,Buy,18.36025651752425
50496.06,50489.720064129375,neutral,-12.679871741238458
50454.01,50471.865032064685,Buy,35.71006412937277
50465.15,50468.50751603235,neutral,6.715032064683328
50485.0,50476.75375801617,sell,-16.492483967653243
50461.93,50469.34187900809,neutral,14.823758016173088
50461.23,50465.28593950404,neutral,8.111879008087271
50411.91,50438.59796975202,Buy,53.37593950403971
50427.07,50432.83398487601,neutral,11.527969752023637
50416.98,50424.906992438,Buy,15.853984876004688
