date,open,high,low,close
1614916080000,47195.01,47195.68,47126.43,47192.82
1614916140000,47193.49,47198.0,47126.91,47151.62
1614916200000,47151.62,47151.62,47040.0,47052.85
1614916260000,47051.22,47104.02,47049.98,47085.62
1614916320000,47083.94,47150.0,47083.94,47122.61
1614916380000,47122.6,47183.56,47082.09,47086.33
1614916440000,47087.21,47177.34,47077.11,47164.37
1614916500000,47164.36,47219.5,47123.62,47208.69
1614916560000,47208.69,47300.0,47208.69,47285.27
1614916620000,47289.96,47330.0,47228.66,47279.12
1614916680000,47281.13,47281.13,47225.59,47271.01
1614916740000,47271.0,47339.0,47271.0,47289.81
1614916800000,47289.81,47289.81,47184.99,47200.0
1614916860000,47204.36,47209.51,47150.0,47187.51
1614916920000,47187.51,47197.5,47104.8,47145.16
1614916980000,47145.16,47147.52,47077.49,47100.02
1614917040000,47100.02,47160.01,47097.87,47139.1
1614917100000,47138.47,47156.21,47133.39,47155.1
1614917160000,47155.1,47186.69,47147.74,47186.54
1614917220000,47186.55,47212.5,47129.23,47135.58
1614917280000,47135.57,47167.07,47087.1,47142.39
1614917340000,47142.38,47148.58,47089.33,47129.44
1614917400000,47129.43,47159.99,47061.0,47159.0
1614917460000,47158.99,47170.0,47100.0,47131.23
1614917520000,47131.23,47177.06,47100.22,47115.28
1614917580000,47115.29,47180.0,47100.0,47176.52
1614917640000,47176.51,47176.51,47123.0,47138.01
1614917700000,47138.02,47154.99,47123.0,47126.83
1614917760000,47126.84,47154.96,47092.1,47130.0
1614917820000,47130.0,47187.99,47115.09,47120.15
1614917880000,47120.15,47147.54,47055.13,47078.79
1614917940000,47082.73,47090.0,46985.6,47006.95
1614918000000,47006.96,47048.06,46927.56,46965.87
1614918060000,46972.23,47066.99,46965.87,47056.23
1614918120000,47056.24,47076.89,47050.49,47075.28
1614918180000,47075.28,47107.49,47027.63,47102.61
1614918240000,47102.61,47143.7,47102.61,47133.96
1614918300000,47133.97,47168.61,47052.81,47166.79
1614918360000,47168.61,47208.0,47125.2,47207.99
1614918420000,47204.92,47207.99,47165.87,47173.98
1614918480000,47173.98,47200.35,47150.01,47166.2
1614918540000,47166.2,47166.21,47098.51,47136.18
1614918600000,47136.18,47136.18,47090.07,47115.0
1614918660000,47114.99,47149.99,47106.85,47144.38
1614918720000,47144.38,47200.0,47143.94,47199.32
1614918780000,47198.09,47216.66,47166.65,47190.47
1614918840000,47190.47,47199.87,47147.29,47182.16
1614918900000,47182.16,47226.74,47146.37,47215.93
1614918960000,47215.92,47299.96,47213.55,47298.87
1614919020000,47298.87,47307.69,47241.29,47287.04
1614919080000,47287.05,47289.7,47218.95,47248.46
1614919140000,47248.46,47300.0,47222.21,47290.63
1614919200000,47290.63,47307.69,47214.81,47273.59
1614919260000,47273.59,47273.59,47222.48,47233.81
1614919320000,47233.13,47233.13,47195.87,47209.84
1614919380000,47209.84,47217.0,47170.7,47201.81
1614919440000,47205.35,47205.36,47180.01,47195.37
1614919500000,47195.37,47218.2,47188.91,47206.56
1614919560000,47206.56,47206.56,47133.77,47141.6
1614919620000,47140.39,47173.54,47140.39,47162.78
1614919680000,47162.78,47168.02,47125.18,47126.69
1614919740000,47126.69,47149.18,47117.0,47126.89
1614919800000,47126.89,47167.28,47111.91,47116.35
1614919860000,47116.35,47129.9,47070.36,47106.05
1614919920000,47101.56,47106.05,47050.57,47059.53
1614919980000,47059.53,47060.0,47032.67,47034.28
1614920040000,47032.67,47067.39,47022.55,47062.29
1614920100000,47062.3,47101.67,46994.61,46994.61
1614920160000,46994.61,47001.16,46816.19,46900.0
1614920220000,46899.99,46910.0,46700.0,46767.85
1614920280000,46767.0,46797.93,46671.29,46686.9
1614920340000,46686.9,46717.24,46500.0,46679.08
1614920400000,46670.26,46827.16,46665.73,46787.59
1614920460000,46777.06,46777.06,46667.76,46695.32
1614920520000,46695.31,46849.96,46688.97,46840.96
1614920580000,46835.73,46916.78,46784.99,46879.33
1614920640000,46886.28,47036.75,46882.62,47022.12
1614920700000,47023.21,47044.1,46934.18,47003.74
1614920760000,47003.76,47012.89,46938.27,46991.12
1614920820000,46991.12,47070.66,46968.25,47062.16
1614920880000,47061.67,47114.64,47018.03,47104.67
1614920940000,47104.69,47179.09,47100.03,47119.08
1614921000000,47122.27,47134.76,47059.15,47068.29
1614921060000,47069.08,47149.07,47043.02,47125.58
1614921120000,47125.58,47149.54,47040.91,47050.62
1614921180000,47050.63,47122.0,47000.0,47114.92
1614921240000,47114.91,47120.33,46992.63,46995.93
1614921300000,46995.92,47018.97,46935.87,47012.12
1614921360000,47012.11,47012.12,46941.31,46946.12
1614921420000,46946.12,46959.91,46874.19,46874.19
1614921480000,46874.19,46949.98,46853.59,46930.55
1614921540000,46930.54,47040.28,46930.4,47022.23
1614921600000,47022.23,47024.33,46950.02,46987.27
1614921660000,46987.27,46987.27,46894.88,46951.16
1614921720000,46951.16,46979.61,46945.41,46953.04
1614921780000,46953.03,46953.03,46902.84,46918.08
1614921840000,46918.08,46959.58,46916.12,46939.3
1614921900000,46939.3,46945.59,46857.14,46857.15
1614921960000,46857.14,46930.14,46845.49,46916.29
1614922020000,46915.61,46920.43,46880.01,46913.36
1614922080000,46914.96,46920.41,46783.2,46800.18
1614922140000,46800.18,46918.57,46795.91,46856.86
1614922200000,46856.85,46856.85,46810.98,46832.11
1614922260000,46834.81,46950.02,46834.81,46950.01
1614922320000,46950.0,46960.77,46887.64,46944.81
1614922380000,46944.81,47044.91,46938.68,47040.29
1614922440000,47040.29,47042.89,46947.83,46970.0
1614922500000,46970.0,47047.33,46929.8,47025.07
1614922560000,47025.06,47046.73,46980.76,47010.79
1614922620000,47010.79,47059.59,47010.28,47048.3
1614922680000,47048.3,47091.22,47029.75,47089.6
1614922740000,47089.5,47139.07,47057.63,47114.84
1614922800000,47112.94,47187.2,47075.43,47167.18
1614922860000,47167.18,47179.46,47125.83,47172.11
1614922920000,47172.11,47201.05,47131.26,47188.37
1614922980000,47188.38,47200.02,47131.26,47131.27
1614923040000,47131.26,47140.97,47090.78,47104.64
1614923100000,47107.34,47153.1,47102.17,47110.01
1614923160000,47110.0,47173.95,47108.42,47140.01
1614923220000,47140.0,47140.0,47050.0,47050.0
1614923280000,47050.01,47076.72,47014.45,47051.1
1614923340000,47051.1,47091.57,47034.96,47071.89
1614923400000,47074.0,47112.32,47054.77,47112.32
1614923460000,47116.53,47202.57,47100.0,47202.57
1614923520000,47202.57,47253.17,47198.72,47223.4
1614923580000,47223.39,47244.51,47153.37,47199.53
1614923640000,47199.53,47250.0,47139.53,47213.58
1614923700000,47213.57,47250.88,47174.18,47191.58
1614923760000,47194.56,47208.36,47133.88,47199.99
1614923820000,47199.98,47249.56,47186.13,47200.02
1614923880000,47200.01,47207.77,47147.39,47147.4
1614923940000,47147.4,47156.93,47110.0,47153.13
1614924000000,47153.13,47215.04,47131.01,47199.99
1614924060000,47199.99,47199.99,47112.69,47135.26
1614924120000,47135.26,47186.63,47135.26,47178.2
1614924180000,47186.65,47259.47,47161.89,47249.99
1614924240000,47250.0,47279.0,47207.91,47268.78
1614924300000,47268.78,47284.88,47256.36,47277.99
1614924360000,47277.99,47323.43,47269.31,47291.12
1614924420000,47291.13,47304.53,47239.29,47261.74
1614924480000,47261.73,47261.76,47169.53,47227.54
1614924540000,47231.45,47269.55,47201.38,47243.97
1614924600000,47245.76,47276.14,47227.34,47233.08
1614924660000,47233.16,47260.62,47201.6,47248.31
1614924720000,47248.31,47249.99,47178.6,47195.99
1614924780000,47197.33,47258.51,47193.02,47232.89
1614924840000,47232.9,47284.0,47223.56,47233.21
1614924900000,47233.21,47252.89,47214.62,47224.81
1614924960000,47224.81,47320.0,47201.05,47288.54
1614925020000,47288.54,47288.55,47236.7,47249.0
1614925080000,47249.01,47277.31,47249.0,47274.99
1614925140000,47274.99,47393.56,47271.07,47286.45
1614925200000,47286.68,47317.67,47202.94,47218.3
1614925260000,47223.66,47233.18,47155.95,47179.48
1614925320000,47179.99,47249.45,47175.45,47221.53
1614925380000,47225.06,47225.06,47120.0,47120.0
1614925440000,47120.01,47120.01,47070.0,47090.81
1614925500000,47090.81,47130.46,47090.81,47106.27
1614925560000,47106.27,47160.22,47106.26,47154.94
1614925620000,47154.93,47160.01,47134.23,47141.23
1614925680000,47141.23,47147.55,47130.05,47137.2
1614925740000,47137.2,47137.21,47000.0,47018.75
1614925800000,47018.47,47125.96,47018.47,47088.89
1614925860000,47094.14,47098.55,47045.21,47098.55
1614925920000,47093.5,47134.98,47082.04,47126.36
1614925980000,47128.7,47169.38,47078.0,47082.3
1614926040000,47082.3,47141.13,47078.0,47129.84
1614926100000,47129.84,47135.67,46954.81,46984.45
1614926160000,46983.82,47070.24,46983.82,47049.03
1614926220000,47049.01,47100.79,47044.72,47084.04
1614926280000,47084.05,47135.64,47083.8,47127.57
1614926340000,47127.57,47189.63,47117.83,47183.39
1614926400000,47183.39,47229.01,47135.17,47170.8
1614926460000,47171.52,47199.98,47120.64,47194.52
1614926520000,47193.29,47417.27,47172.93,47384.35
1614926580000,47384.36,47385.69,47303.98,47353.26
1614926640000,47353.27,47380.0,47300.0,47300.0
1614926700000,47300.0,47349.99,47293.88,47313.49
1614926760000,47316.73,47319.62,47266.26,47290.29
1614926820000,47295.45,47317.71,47248.61,47317.71
1614926880000,47317.71,47320.92,47264.53,47287.71
1614926940000,47287.7,47290.35,47250.0,47290.34
1614927000000,47290.34,47362.86,47290.34,47350.01
1614927060000,47350.01,47350.01,47251.42,47260.01
1614927120000,47260.01,47293.56,47255.07,47293.56
1614927180000,47293.77,47335.29,47293.77,47335.28
1614927240000,47338.93,47402.54,47338.93,47395.28
1614927300000,47395.28,47428.52,47371.51,47392.5
1614927360000,47392.49,47440.0,47392.49,47427.81
1614927420000,47427.81,47442.01,47353.52,47398.63
1614927480000,47398.72,47439.26,47360.0,47372.15
1614927540000,47372.14,47420.63,47344.92,47396.56
1614927600000,47396.56,47457.0,47390.02,47435.74
1614927660000,47435.74,47449.87,47386.4,47424.54
1614927720000,47424.54,47492.64,47407.28,47492.64
1614927780000,47492.71,47519.66,47435.45,47445.56
1614927840000,47445.55,47494.69,47430.03,47475.41
1614927900000,47475.4,47528.06,47456.29,47486.85
1614927960000,47489.1,47537.99,47470.0,47527.22
1614928020000,47527.23,47535.64,47467.69,47475.65
1614928080000,47475.66,47547.0,47466.64,47528.34
1614928140000,47528.33,47534.33,47500.0,47510.81
1614928200000,47511.44,47511.44,47450.0,47450.0
1614928260000,47453.13,47499.99,47447.84,47458.4
1614928320000,47458.4,47474.23,47429.6,47464.88
1614928380000,47464.87,47495.2,47418.54,47422.11
1614928440000,47422.11,47433.47,47386.59,47389.1
1614928500000,47389.1,47394.64,47344.58,47355.34
1614928560000,47355.34,47355.35,47308.57,47310.97
1614928620000,47307.7,47350.0,47299.18,47326.81
1614928680000,47329.51,47350.0,47317.54,47343.81
1614928740000,47343.81,47386.71,47341.27,47369.54
1614928800000,47368.89,47373.12,47280.41,47285.27
1614928860000,47285.13,47335.07,47261.11,47292.19
1614928920000,47292.2,47292.2,47261.11,47262.82
1614928980000,47262.83,47280.0,47213.19,47222.7
1614929040000,47228.12,47265.62,47207.29,47221.06
1614929100000,47221.07,47302.2,47221.07,47249.79
1614929160000,47249.8,47285.22,47221.06,47285.21
1614929220000,47285.21,47285.22,47228.01,47263.2
1614929280000,47263.2,47265.94,47227.25,47236.75
1614929340000,47236.75,47270.48,47216.22,47224.83
1614929400000,47224.83,47244.99,47204.12,47229.99
1614929460000,47230.0,47232.36,47210.0,47215.1
1614929520000,47215.09,47215.09,47160.0,47169.42
1614929580000,47169.42,47241.2,47169.42,47235.06
1614929640000,47235.06,47311.4,47235.05,47255.78
1614929700000,47255.79,47266.22,47220.0,47223.7
1614929760000,47223.71,47237.38,47183.53,47206.31
1614929820000,47206.31,47212.99,47180.0,47180.0
1614929880000,47180.01,47180.01,47108.62,47120.99
1614929940000,47120.99,47131.26,47083.14,47098.94
1614930000000,47098.94,47170.47,47092.01,47150.0
1614930060000,47150.0,47194.96,47102.45,47172.48
1614930120000,47175.01,47199.97,47161.42,47165.1
1614930180000,47165.09,47176.65,47110.0,47129.5
1614930240000,47129.49,47179.99,47128.97,47168.6
1614930300000,47168.6,47213.44,47146.14,47157.01
1614930360000,47157.0,47171.85,47144.0,47170.0
1614930420000,47169.99,47169.99,47130.35,47140.98
1614930480000,47140.99,47164.09,47140.01,47153.71
1614930540000,47153.7,47160.56,47121.56,47132.08
1614930600000,47131.58,47135.1,47052.93,47086.98
1614930660000,47086.98,47101.17,47043.43,47064.76
1614930720000,47064.76,47067.49,47010.89,47050.0
1614930780000,47050.0,47113.76,47036.29,47101.6
1614930840000,47101.61,47156.98,47101.6,47128.2
1614930900000,47128.21,47189.85,47128.21,47186.01
1614930960000,47186.01,47200.0,47121.59,47197.21
1614931020000,47197.2,47253.4,47197.2,47223.92
1614931080000,47228.24,47338.56,47224.19,47333.26
1614931140000,47333.26,47463.0,47267.94,47380.0
1614931200000,47380.0,47449.11,47315.82,47348.23
1614931260000,47348.24,47376.81,47300.03,47320.17
1614931320000,47326.39,47402.77,47248.44,47402.76
1614931380000,47402.76,47485.87,47392.23,47446.41
1614931440000,47446.75,47451.62,47314.29,47344.81
1614931500000,47342.53,47419.04,47320.93,47335.09
1614931560000,47335.1,47384.18,47280.01,47298.99
1614931620000,47299.0,47308.45,47182.9,47242.71
1614931680000,47239.94,47295.68,47202.53,47222.08
1614931740000,47218.02,47224.38,47020.19,47084.51
1614931800000,47084.51,47133.09,47050.0,47068.66
1614931860000,47068.82,47500.0,47060.13,47146.92
1614931920000,47146.92,47266.58,47100.79,47110.49
1614931980000,47110.26,47189.94,47102.3,47122.83
1614932040000,47122.82,47130.98,47022.0,47050.0
1614932100000,47049.99,47052.14,46839.99,46898.17
1614932160000,46898.17,46934.16,46764.71,46931.8
1614932220000,46924.92,46998.73,46906.87,46932.33
1614932280000,46932.33,46950.79,46842.21,46862.61
1614932340000,46862.62,46973.88,46859.5,46922.49
1614932400000,46922.49,46979.83,46880.14,46951.33
1614932460000,46951.33,47000.0,46919.33,46977.61
1614932520000,46977.61,47032.16,46955.08,46964.31
1614932580000,46964.31,46999.99,46900.34,46930.27
1614932640000,46930.28,46956.33,46900.0,46900.74
1614932700000,46900.74,46906.27,46757.04,46775.89
1614932760000,46775.89,46835.96,46753.89,46778.01
1614932820000,46778.0,46852.16,46735.43,46815.4
1614932880000,46815.39,46854.52,46750.0,46769.42
1614932940000,46767.09,46797.25,46700.0,46718.66
1614933000000,46716.4,46855.34,46710.32,46839.8
1614933060000,46836.36,46853.42,46751.0,46826.67
1614933120000,46826.67,46850.0,46770.0,46843.99
1614933180000,46843.98,46863.26,46781.11,46818.58
1614933240000,46820.93,46842.89,46759.83,46810.79
1614933300000,46810.8,46816.09,46672.0,46672.01
1614933360000,46672.0,46726.48,46563.13,46599.4
1614933420000,46599.4,46600.0,46418.12,46500.01
1614933480000,46499.96,46571.07,46455.23,46533.07
1614933540000,46533.88,46598.96,46513.2,46551.55
1614933600000,46551.56,46604.76,46548.26,46600.0
1614933660000,46600.0,46606.46,46512.94,46512.94
1614933720000,46512.95,46540.4,46484.31,46538.42
1614933780000,46538.43,46548.18,46441.0,46504.2
1614933840000,46504.21,46637.05,46504.2,46591.14
1614933900000,46588.01,46642.53,46504.2,46610.63
1614933960000,46614.45,46794.0,46593.28,46792.16
1614934020000,46792.16,46818.61,46706.17,46774.46
1614934080000,46774.47,46828.56,46753.85,46826.94
1614934140000,46823.75,46871.32,46770.09,46812.6
1614934200000,46812.59,46813.93,46691.94,46691.94
1614934260000,46691.94,46782.52,46672.9,46676.94
1614934320000,46676.94,46744.0,46676.61,46720.36
1614934380000,46720.36,46725.49,46630.0,46670.33
1614934440000,46670.34,46672.98,46520.0,46567.4
1614934500000,46567.4,46599.85,46520.0,46549.78
1614934560000,46549.16,46656.18,46537.52,46644.34
1614934620000,46644.34,46660.07,46584.45,46628.16
1614934680000,46628.16,46687.68,46628.16,46684.73
1614934740000,46684.74,46684.74,46587.39,46634.35
1614934800000,46635.75,46693.1,46530.0,46689.99
1614934860000,46689.99,46718.95,46629.8,46680.62
1614934920000,46673.73,46766.77,46668.7,46744.02
1614934980000,46744.02,46800.0,46731.02,46793.92
1614935040000,46794.0,46814.12,46751.15,46800.0
1614935100000,46800.01,46870.56,46788.5,46856.17
1614935160000,46856.17,46870.52,46790.47,46838.48
1614935220000,46838.48,46870.56,46807.96,46821.35
1614935280000,46821.35,46849.99,46731.5,46739.96
1614935340000,46739.96,46807.18,46719.34,46750.26
1614935400000,46751.47,46854.78,46750.52,46796.27
1614935460000,46799.97,46854.78,46782.51,46802.05
1614935520000,46802.05,46808.02,46761.32,46786.64
1614935580000,46789.76,46795.37,46712.29,46719.04
1614935640000,46719.04,46747.8,46681.5,46708.89
1614935700000,46708.89,46764.89,46684.56,46742.41
1614935760000,46742.41,46787.19,46742.41,46767.11
1614935820000,46767.12,46823.61,46754.59,46801.68
1614935880000,46801.68,46857.24,46778.58,46839.19
1614935940000,46839.19,46839.19,46742.59,46756.35
1614936000000,46756.34,46787.2,46709.0,46787.2
1614936060000,46787.2,46844.67,46787.2,46834.24
1614936120000,46839.38,47068.01,46824.22,46967.49
1614936180000,46967.51,46978.0,46890.61,46912.94
1614936240000,46918.92,46977.84,46900.88,46917.16
1614936300000,46917.16,46949.98,46868.0,46871.49
1614936360000,46871.49,46906.84,46850.0,46865.3
1614936420000,46865.29,46870.26,46813.38,46832.18
1614936480000,46832.18,46862.83,46757.1,46777.63
1614936540000,46779.4,46832.98,46776.4,46831.88
1614936600000,46831.88,46866.67,46807.43,46852.73
1614936660000,46852.73,46899.66,46843.47,46873.39
1614936720000,46873.4,46917.26,46820.85,46831.0
1614936780000,46831.01,46867.26,46825.01,46826.81
1614936840000,46828.52,46886.37,46807.43,46818.73
1614936900000,46818.61,46872.59,46816.32,46840.08
1614936960000,46840.08,46869.99,46840.05,46868.05
1614937020000,46868.05,46870.0,46814.68,46814.68
1614937080000,46814.69,46889.73,46814.68,46849.98
1614937140000,46852.33,46964.99,46852.33,46958.56
1614937200000,46961.98,46970.57,46890.0,46897.15
1614937260000,46894.72,46940.9,46880.0,46933.71
1614937320000,46933.68,46996.62,46933.67,46986.5
1614937380000,46986.49,47014.78,46947.35,46959.7
1614937440000,46957.7,47005.59,46937.67,47000.96
1614937500000,47002.21,47058.89,46996.91,47004.65
1614937560000,47004.65,47013.65,46930.0,46964.16
1614937620000,46964.17,46970.13,46930.0,46952.85
1614937680000,46952.85,46976.01,46904.36,46913.31
1614937740000,46913.32,47071.0,46913.31,47021.92
1614937800000,47030.99,47157.43,47030.99,47145.41
1614937860000,47145.41,47153.48,47034.01,47040.0
1614937920000,47040.01,47079.88,47035.37,47043.0
1614937980000,47043.0,47078.87,47025.53,47025.53
1614938040000,47025.54,47051.47,46970.01,46970.04
1614938100000,46971.3,47036.33,46966.16,46975.51
1614938160000,46975.52,47041.7,46968.97,47026.59
1614938220000,47028.95,47028.95,46985.71,47010.29
1614938280000,47010.29,47090.8,47010.28,47089.51
1614938340000,47089.51,47110.5,47051.81,47063.51
1614938400000,47063.5,47122.55,47040.01,47115.66
1614938460000,47115.65,47193.85,47115.65,47146.32
1614938520000,47146.31,47200.14,47146.31,47176.3
1614938580000,47183.24,47204.75,47165.09,47165.09
1614938640000,47165.08,47229.79,47123.17,47204.93
1614938700000,47203.76,47227.04,47160.0,47180.01
1614938760000,47180.02,47187.17,47128.29,47146.91
1614938820000,47152.02,47193.23,47142.59,47191.46
1614938880000,47191.47,47191.47,47157.11,47164.23
1614938940000,47161.88,47174.69,47143.36,47152.2
1614939000000,47152.2,47192.48,47118.68,47118.69
1614939060000,47118.68,47150.0,47109.43,47111.31
1614939120000,47114.96,47121.38,47066.32,47116.69
1614939180000,47116.69,47169.12,47116.68,47163.39
1614939240000,47163.39,47170.0,47128.03,47164.83
1614939300000,47164.86,47200.0,47157.17,47190.14
1614939360000,47185.04,47211.0,47157.11,47157.11
1614939420000,47157.12,47159.78,47090.0,47092.13
1614939480000,47092.13,47129.0,47045.0,47115.11
1614939540000,47115.11,47134.48,47074.16,47077.79
1614939600000,47079.75,47080.63,47042.13,47068.74
1614939660000,47068.73,47098.06,47044.45,47044.45
1614939720000,47045.22,47046.9,47010.0,47010.03
1614939780000,47010.04,47074.99,47010.03,47065.0
1614939840000,47064.99,47123.42,47053.39,47103.22
1614939900000,47103.23,47173.44,47103.22,47159.99
1614939960000,47159.99,47159.99,47100.81,47134.1
1614940020000,47134.09,47134.09,47100.0,47119.14
1614940080000,47119.14,47148.9,47101.11,47102.67
1614940140000,47102.67,47104.11,47076.09,47094.38
1614940200000,47094.38,47149.56,47072.85,47119.69
1614940260000,47119.69,47123.99,47060.0,47060.0
1614940320000,47060.01,47060.01,47008.69,47014.32
1614940380000,47014.32,47014.32,46979.99,46987.45
1614940440000,46987.45,47068.96,46980.92,47060.14
1614940500000,47060.13,47072.25,46990.71,47014.93
1614940560000,47012.46,47014.07,46926.66,46965.11
1614940620000,46965.11,46976.63,46893.94,46893.95
1614940680000,46893.95,46908.33,46780.01,46786.02
1614940740000,46786.03,46889.58,46782.93,46870.3
1614940800000,46870.3,46927.79,46851.9,46927.79
1614940860000,46922.56,46972.36,46898.62,46959.61
1614940920000,46959.6,46991.63,46950.24,46989.94
1614940980000,46987.99,47033.19,46960.28,47018.34
1614941040000,47018.35,47070.7,47018.34,47070.7
1614941100000,47070.54,47070.54,46986.71,46986.77
1614941160000,46986.76,47080.0,46963.97,47080.0
1614941220000,47080.0,47141.37,47063.98,47107.31
1614941280000,47107.31,47135.88,47080.0,47096.66
1614941340000,47096.66,47096.66,47052.02,47080.01
1614941400000,47080.0,47084.99,47027.92,47044.89
1614941460000,47044.88,47130.94,47044.88,47128.98
1614941520000,47128.99,47182.0,47123.89,47136.74
1614941580000,47136.75,47159.75,47109.32,47109.32
1614941640000,47109.33,47140.7,47094.63,47111.55
1614941700000,47111.56,47190.0,47111.55,47148.9
1614941760000,47148.9,47165.85,47105.01,47152.64
1614941820000,47152.63,47159.13,47104.42,47105.82
1614941880000,47105.82,47105.82,47056.0,47058.49
1614941940000,47058.48,47082.06,47032.31,47080.97
1614942000000,47080.96,47156.92,47080.96,47154.95
1614942060000,47154.95,47194.94,47120.01,47175.42
1614942120000,47177.64,47216.93,47149.98,47216.93
1614942180000,47210.45,47313.0,47192.86,47311.15
1614942240000,47311.14,47355.64,47300.0,47321.19
1614942300000,47321.19,47383.99,47314.54,47356.24
1614942360000,47356.24,47384.88,47318.04,47325.0
1614942420000,47325.0,47356.18,47273.9,47345.73
1614942480000,47339.9,47360.24,47308.97,47313.92
1614942540000,47313.92,47324.02,47267.59,47311.74
1614942600000,47313.08,47313.08,47267.37,47275.14
1614942660000,47275.14,47335.58,47275.13,47279.63
1614942720000,47279.63,47279.63,47260.2,47267.75
1614942780000,47267.76,47267.81,47262.08,47262.58
1614942840000,47262.59,47305.21,47260.47,47264.28
1614942900000,47264.28,47339.99,47253.02,47263.06
1614942960000,47265.42,47284.98,47247.0,47250.0
1614943020000,47250.0,47328.43,47249.46,47290.1
1614943080000,47290.11,47298.62,47256.32,47259.65
1614943140000,47259.66,47271.4,47256.31,47264.99
1614943200000,47264.99,47325.98,47264.99,47319.41
1614943260000,47319.41,47365.34,47301.31,47361.96
1614943320000,47361.96,47430.69,47333.47,47400.24
1614943380000,47399.93,47438.46,47379.32,47386.86
1614943440000,47386.85,47397.44,47375.02,47383.69
1614943500000,47383.69,47400.0,47302.62,47400.0
1614943560000,47400.0,47448.47,47377.13,47400.0
1614943620000,47400.0,47424.97,47323.81,47342.97
1614943680000,47335.84,47382.57,47328.07,47372.75
1614943740000,47374.26,47380.88,47330.52,47363.29
1614943800000,47363.29,47413.19,47360.57,47413.19
1614943860000,47413.19,47419.25,47325.83,47335.11
1614943920000,47335.24,47365.2,47320.0,47324.24
1614943980000,47322.7,47349.57,47320.01,47323.37
1614944040000,47323.36,47400.0,47275.21,47395.34
1614944100000,47395.35,47434.0,47370.05,47400.01
1614944160000,47400.0,47466.52,47395.68,47403.73
1614944220000,47403.64,47451.57,47393.64,47398.62
1614944280000,47400.02,47419.87,47398.01,47404.58
1614944340000,47404.34,47437.22,47386.95,47397.73
1614944400000,47397.74,47418.63,47330.83,47334.56
1614944460000,47334.56,47339.1,47277.19,47286.43
1614944520000,47286.43,47333.54,47280.61,47287.91
1614944580000,47287.92,47307.15,47260.96,47307.15
1614944640000,47309.92,47328.78,47284.22,47288.74
1614944700000,47288.74,47350.18,47288.74,47320.75
1614944760000,47320.75,47356.44,47315.11,47355.86
1614944820000,47355.86,47382.15,47305.39,47305.8
1614944880000,47305.8,47311.71,47281.21,47281.22
1614944940000,47281.22,47330.93,47262.94,47305.96
1614945000000,47305.97,47349.98,47302.88,47325.42
1614945060000,47325.43,47348.13,47297.75,47344.32
1614945120000,47343.71,47348.13,47333.52,47342.91
1614945180000,47342.91,47384.33,47336.97,47339.22
1614945240000,47339.22,47374.1,47333.68,47347.84
1614945300000,47347.84,47439.92,47347.83,47431.47
1614945360000,47434.48,47468.11,47422.57,47462.95
1614945420000,47462.95,47523.43,47446.16,47500.0
1614945480000,47496.73,47502.45,47457.02,47485.97
1614945540000,47484.59,47523.59,47447.8,47478.87
1614945600000,47478.86,47551.06,47474.73,47475.76
1614945660000,47475.76,47505.32,47414.14,47505.32
1614945720000,47504.82,47684.21,47504.82,47603.91
1614945780000,47603.9,47706.88,47603.9,47684.11
1614945840000,47684.11,47687.42,47629.17,47660.75
1614945900000,47655.12,47880.0,47652.51,47832.63
1614945960000,47832.63,47862.19,47752.92,47769.34
1614946020000,47769.33,47819.51,47706.01,47813.45
1614946080000,47813.15,47813.15,47709.77,47711.81
1614946140000,47711.81,47724.9,47595.86,47609.76
1614946200000,47598.9,47673.29,47582.85,47582.86
1614946260000,47582.85,47586.54,47505.09,47546.61
1614946320000,47544.26,47575.0,47507.21,47509.84
1614946380000,47509.83,47600.0,47402.07,47586.2
1614946440000,47588.23,47588.23,47421.6,47438.62
1614946500000,47439.69,47460.0,47318.43,47341.93
1614946560000,47341.93,47347.26,47187.07,47220.51
1614946620000,47220.51,47298.7,47220.51,47269.48
1614946680000,47269.48,47326.54,47269.48,47295.25
1614946740000,47293.58,47350.0,47250.01,47291.41
1614946800000,47291.41,47324.9,47273.69,47300.02
1614946860000,47300.01,47315.81,47222.57,47231.69
1614946920000,47231.7,47246.12,47062.25,47158.34
1614946980000,47158.35,47175.39,46980.94,46988.31
1614947040000,46988.32,47228.42,46974.32,47177.41
1614947100000,47179.35,47226.82,47150.74,47220.0
1614947160000,47220.0,47269.22,47200.0,47256.77
1614947220000,47251.94,47256.69,47183.99,47208.48
1614947280000,47208.48,47219.02,47171.94,47179.0
1614947340000,47179.0,47271.29,47169.71,47241.64
1614947400000,47241.64,47380.97,47227.78,47339.26
1614947460000,47334.31,47375.94,47276.84,47346.01
1614947520000,47346.01,47389.99,47305.3,47366.07
1614947580000,47366.07,47421.04,47359.55,47370.61
1614947640000,47370.61,47450.0,47370.6,47404.41
1614947700000,47404.4,47438.13,47398.99,47419.89
1614947760000,47419.89,47437.8,47342.12,47354.79
1614947820000,47354.8,47433.58,47350.0,47427.46
1614947880000,47427.47,47476.32,47420.47,47474.94
1614947940000,47474.93,47723.0,47444.2,47722.99
1614948000000,47723.0,47724.58,47601.84,47613.86
1614948060000,47613.87,47700.0,47565.45,47629.82
1614948120000,47632.21,47778.86,47621.29,47760.52
1614948180000,47764.78,47799.0,47658.64,47658.65
1614948240000,47658.71,47740.92,47642.0,47737.5
1614948300000,47735.42,47745.26,47664.56,47687.48
