Current Time,Actual Ammount,Actual_BTC,O_BTC_DV,Invest_Amount,Invest_BTc,New_BTC,New_Amount,Prediction,New_BTC_DV,Decision
09:35:04,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:36:24,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:37:44,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:39:04,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:40:24,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:41:44,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:43:04,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:44:24,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:45:44,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:47:05,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:48:25,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:49:45,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:51:05,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:52:25,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:53:45,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:55:05,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:56:25,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:57:45,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
09:59:05,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
10:00:25,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
10:01:45,10000.0,0.0,58499.99,0.0,0.0,0.0,10000.0,Neutral,58499.99,True
